year,election,office,party,district,candidate,county,votes,winner
2000,primary,House of Delegates,D,9,Kent A. Brown,Totals,1799,1
2000,primary,House of Delegates,D,9,Kent A. Brown,Wirt,835,
2000,primary,House of Delegates,D,9,Kent A. Brown,Wood,964,
2000,primary,House of Delegates,R,9,Larry Border,Totals,1560,1
2000,primary,House of Delegates,R,9,Larry Border,Wirt,503,
2000,primary,House of Delegates,R,9,Larry Border,Wood,1057,
2000,primary,House of Delegates,D,10,J. D. Beane,Totals,3554,1
2000,primary,House of Delegates,D,10,J. D. Beane,Wood,3554,
2000,primary,House of Delegates,D,10,Larry Godfrey,Totals,2864,1
2000,primary,House of Delegates,D,10,Larry Godfrey,Wood,2864,
2000,primary,House of Delegates,D,10,Guy Lowther,Totals,2448,1
2000,primary,House of Delegates,D,10,Guy Lowther,Wood,2448,
2000,primary,House of Delegates,R,10,Tom Azinger,Totals,3196,1
2000,primary,House of Delegates,R,10,Tom Azinger,Wood,3196,
2000,primary,House of Delegates,R,10,Fred Gillespie,Totals,2811,1
2000,primary,House of Delegates,R,10,Fred Gillespie,Wood,2811,
2000,primary,House of Delegates,R,10,Rick Modesitt,Totals,3088,1
2000,primary,House of Delegates,R,10,Rick Modesitt,Wood,3088,
2000,primary,House of Delegates,R,10,Greg Smith,Totals,1557,
2000,primary,House of Delegates,R,10,Greg Smith,Wood,1557,
2000,primary,House of Delegates,D,11,Oscar Hines,Totals,2152,1
2000,primary,House of Delegates,D,11,Oscar Hines,Jackson,280,
2000,primary,House of Delegates,D,11,Oscar Hines,Roane,1872,
2000,primary,House of Delegates,R,11,Bob Ashley,Totals,1714,1
2000,primary,House of Delegates,R,11,Bob Ashley,Jackson,349,
2000,primary,House of Delegates,R,11,Bob Ashley,Roane,1368,
2000,primary,House of Delegates,D,12,Mike Dunlap,Totals,2284,1
2000,primary,House of Delegates,D,12,Mike Dunlap,Jackson,2284,
2000,primary,House of Delegates,R,12,Mitch B. Carmichael,Totals,1016,1
2000,primary,House of Delegates,R,12,Mitch B. Carmichael,Jackson,1016,
2000,primary,House of Delegates,R,12,Norma Jean Cope,Totals,699,
2000,primary,House of Delegates,R,12,Norma Jean Cope,Jackson,699,
2000,primary,House of Delegates,R,12,"Edison ""Eddy"" Parsons",Totals,720,
2000,primary,House of Delegates,R,12,"Edison ""Eddy"" Parsons",Jackson,720,
2000,primary,House of Delegates,D,13,Dale Martin,Totals,2608,1
2000,primary,House of Delegates,D,13,Dale Martin,Jackson,161,
2000,primary,House of Delegates,D,13,Dale Martin,Mason,676,
2000,primary,House of Delegates,D,13,Dale Martin,Putnam,1771,
2000,primary,House of Delegates,D,13,Brady R. Paxton,Totals,3604,1
2000,primary,House of Delegates,D,13,Brady R. Paxton,Jackson,320,
2000,primary,House of Delegates,D,13,Brady R. Paxton,Mason,1299,
2000,primary,House of Delegates,D,13,Brady R. Paxton,Putnam,1985,
2000,primary,House of Delegates,D,13,Mike Turkaly,Totals,2181,
2000,primary,House of Delegates,D,13,Mike Turkaly,Jackson,569,
2000,primary,House of Delegates,D,13,Mike Turkaly,Mason,1140,
2000,primary,House of Delegates,D,13,Mike Turkaly,Putnam,472,
2000,primary,House of Delegates,R,13,Charlie Bonnett,Totals,1338,1
2000,primary,House of Delegates,R,13,Charlie Bonnett,Jackson,213,
2000,primary,House of Delegates,R,13,Charlie Bonnett,Mason,402,
2000,primary,House of Delegates,R,13,Charlie Bonnett,Putnam,723,
2000,primary,House of Delegates,R,13,Jack R. McLane,Totals,2034,1
2000,primary,House of Delegates,R,13,Jack R. McLane,Jackson,262,
2000,primary,House of Delegates,R,13,Jack R. McLane,Mason,729,
2000,primary,House of Delegates,R,13,Jack R. McLane,Putnam,1043,
2000,primary,House of Delegates,R,13,Diana Persinger-Randolph,Totals,1151,
2000,primary,House of Delegates,R,13,Diana Persinger-Randolph,Jackson,178,
2000,primary,House of Delegates,R,13,Diana Persinger-Randolph,Mason,395,
2000,primary,House of Delegates,R,13,Diana Persinger-Randolph,Putnam,578,
2000,primary,House of Delegates,R,14,Mike Hall,Totals,2975,1
2000,primary,House of Delegates,R,14,Mike Hall,Mason,1178,
2000,primary,House of Delegates,R,14,Mike Hall,Putnam,1797,
2000,primary,House of Delegates,R,14,Lisa D. Smith,Totals,3105,1
2000,primary,House of Delegates,R,14,Lisa D. Smith,Mason,1262,
2000,primary,House of Delegates,R,14,Lisa D. Smith,Putnam,1843,
2000,primary,House of Delegates,D,15,Herman A. Beckett,Totals,2402,
2000,primary,House of Delegates,D,15,Herman A. Beckett,Cabell,2045,
2000,primary,House of Delegates,D,15,Herman A. Beckett,Lincoln,357,
2000,primary,House of Delegates,D,15,Kevin J. Craig,Totals,2552,1
2000,primary,House of Delegates,D,15,Kevin J. Craig,Cabell,2285,
2000,primary,House of Delegates,D,15,Kevin J. Craig,Lincoln,267,
2000,primary,House of Delegates,D,15,Arley R. Johnson,Totals,2928,1
2000,primary,House of Delegates,D,15,Arley R. Johnson,Cabell,2667,
2000,primary,House of Delegates,D,15,Arley R. Johnson,Lincoln,261,
2000,primary,House of Delegates,D,15,Margarette R Leach,Totals,3457,1
2000,primary,House of Delegates,D,15,Margarette R Leach,Cabell,3021,
2000,primary,House of Delegates,D,15,Margarette R Leach,Lincoln,436,
2000,primary,House of Delegates,D,15,"William ""Jack"" Neal",Totals,2121,
2000,primary,House of Delegates,D,15,"William ""Jack"" Neal",Cabell,1976,
2000,primary,House of Delegates,D,15,"William ""Jack"" Neal",Lincoln,145,
2000,primary,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Totals,2213,1
2000,primary,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Cabell,2085,
2000,primary,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Lincoln,128,
2000,primary,House of Delegates,R,15,Kelli Sobonya,Totals,1381,1
2000,primary,House of Delegates,R,15,Kelli Sobonya,Cabell,1300,
2000,primary,House of Delegates,R,15,Kelli Sobonya,Lincoln,81,
2000,primary,House of Delegates,D,16,Susan Hubbard,Totals,3993,1
2000,primary,House of Delegates,D,16,Susan Hubbard,Cabell,3638,
2000,primary,House of Delegates,D,16,Susan Hubbard,Wayne,355,
2000,primary,House of Delegates,D,16,Joe Hutchinson,Totals,2995,1
2000,primary,House of Delegates,D,16,Joe Hutchinson,Cabell,2694,
2000,primary,House of Delegates,D,16,Joe Hutchinson,Wayne,301,
2000,primary,House of Delegates,D,16,Robert D. Maulk,Totals,2561,
2000,primary,House of Delegates,D,16,Robert D. Maulk,Cabell,2385,
2000,primary,House of Delegates,D,16,Robert D. Maulk,Wayne,176,
2000,primary,House of Delegates,D,16,Dale Stephens,Totals,2823,1
2000,primary,House of Delegates,D,16,Dale Stephens,Cabell,2359,
2000,primary,House of Delegates,D,16,Dale Stephens,Wayne,464,
2000,primary,House of Delegates,R,16,Jody G. Smirl,Totals,2591,1
2000,primary,House of Delegates,R,16,Jody G. Smirl,Cabell,2399,
2000,primary,House of Delegates,R,16,Jody G. Smirl,Wayne,192,
2000,primary,House of Delegates,R,16,Bill Winters,Totals,2016,1
2000,primary,House of Delegates,R,16,Bill Winters,Cabell,1849,
2000,primary,House of Delegates,R,16,Bill Winters,Wayne,167,
2000,primary,House of Delegates,D,17,"Lydia ""Tiny"" Queen",Totals,211,
2000,primary,House of Delegates,D,17,"Lydia ""Tiny"" Queen",Wayne,211,
2000,primary,House of Delegates,D,17,"James Ramey, II",Totals,517,
2000,primary,House of Delegates,D,17,"James Ramey, II",Wayne,517,
2000,primary,House of Delegates,D,17,Mark Allen Ross,Totals,1128,
2000,primary,House of Delegates,D,17,Mark Allen Ross,Wayne,1128,
2000,primary,House of Delegates,D,17,Rick Smith,Totals,519,
2000,primary,House of Delegates,D,17,Rick Smith,Wayne,519,
2000,primary,House of Delegates,D,17,Richard Thompson,Totals,1765,1
2000,primary,House of Delegates,D,17,Richard Thompson,Wayne,1765,
2000,primary,House of Delegates,D,18,Don C. Perdue,Totals,2780,1
2000,primary,House of Delegates,D,18,Don C. Perdue,Wayne,2780,
2000,primary,House of Delegates,D,19,"Eric ""Domino"" Burgess",Totals,734,
2000,primary,House of Delegates,D,19,"Eric ""Domino"" Burgess",Logan,17,
2000,primary,House of Delegates,D,19,"Eric ""Domino"" Burgess",Mingo,717,
2000,primary,House of Delegates,D,19,Frank Jones,Totals,996,
2000,primary,House of Delegates,D,19,Frank Jones,Logan,20,
2000,primary,House of Delegates,D,19,Frank Jones,Mingo,976,
2000,primary,House of Delegates,D,19,K. Steven Kominar,Totals,4041,1
2000,primary,House of Delegates,D,19,K. Steven Kominar,Logan,193,
2000,primary,House of Delegates,D,19,K. Steven Kominar,Mingo,3848,
2000,primary,House of Delegates,D,19,"Greg ""Hootie"" Smith",Totals,2731,
2000,primary,House of Delegates,D,19,"Greg ""Hootie"" Smith",Logan,30,
2000,primary,House of Delegates,D,19,"Greg ""Hootie"" Smith",Mingo,2701,
2000,primary,House of Delegates,D,19,Ruth Elaine Vance,Totals,1716,
2000,primary,House of Delegates,D,19,Ruth Elaine Vance,Logan,48,
2000,primary,House of Delegates,D,19,Ruth Elaine Vance,Mingo,1668,
2000,primary,House of Delegates,D,19,Harry Keith White,Totals,4191,1
2000,primary,House of Delegates,D,19,Harry Keith White,Logan,90,
2000,primary,House of Delegates,D,19,Harry Keith White,Mingo,4101,
2000,primary,House of Delegates,D,20,Shane Adkins,Totals,5405,
2000,primary,House of Delegates,D,20,Shane Adkins,Boone,246,
2000,primary,House of Delegates,D,20,Shane Adkins,Lincoln,855,
2000,primary,House of Delegates,D,20,Shane Adkins,Logan,4304,
2000,primary,House of Delegates,D,20,Greg Butcher,Totals,6271,1
2000,primary,House of Delegates,D,20,Greg Butcher,Boone,929,
2000,primary,House of Delegates,D,20,Greg Butcher,Lincoln,888,
2000,primary,House of Delegates,D,20,Greg Butcher,Logan,4454,
2000,primary,House of Delegates,D,20,Sammy D. Dalton,Totals,5161,
2000,primary,House of Delegates,D,20,Sammy D. Dalton,Boone,477,
2000,primary,House of Delegates,D,20,Sammy D. Dalton,Lincoln,1443,
2000,primary,House of Delegates,D,20,Sammy D. Dalton,Logan,3241,
2000,primary,House of Delegates,D,20,Tracy Dempsey,Totals,6907,1
2000,primary,House of Delegates,D,20,Tracy Dempsey,Boone,526,
2000,primary,House of Delegates,D,20,Tracy Dempsey,Lincoln,1980,
2000,primary,House of Delegates,D,20,Tracy Dempsey,Logan,4401,
2000,primary,House of Delegates,D,20,Joe C. Ferrell,Totals,6420,1
2000,primary,House of Delegates,D,20,Joe C. Ferrell,Boone,645,
2000,primary,House of Delegates,D,20,Joe C. Ferrell,Lincoln,1428,
2000,primary,House of Delegates,D,20,Joe C. Ferrell,Logan,4347,
2000,primary,House of Delegates,D,20,Trot W. Hendricks,Totals,2833,
2000,primary,House of Delegates,D,20,Trot W. Hendricks,Boone,1122,
2000,primary,House of Delegates,D,20,Trot W. Hendricks,Lincoln,367,
2000,primary,House of Delegates,D,20,Trot W. Hendricks,Logan,1344,
2000,primary,House of Delegates,D,20,Lidella W. Hrutkay,Totals,6290,1
2000,primary,House of Delegates,D,20,Lidella W. Hrutkay,Boone,374,
2000,primary,House of Delegates,D,20,Lidella W. Hrutkay,Lincoln,915,
2000,primary,House of Delegates,D,20,Lidella W. Hrutkay,Logan,5001,
2000,primary,House of Delegates,D,20,Mark Triplett,Totals,1501,
2000,primary,House of Delegates,D,20,Mark Triplett,Boone,172,
2000,primary,House of Delegates,D,20,Mark Triplett,Lincoln,879,
2000,primary,House of Delegates,D,20,Mark Triplett,Logan,450,
2000,primary,House of Delegates,D,20,Bill Wright,Totals,3964,
2000,primary,House of Delegates,D,20,Bill Wright,Boone,508,
2000,primary,House of Delegates,D,20,Bill Wright,Lincoln,1814,
2000,primary,House of Delegates,D,20,Bill Wright,Logan,1642,
2000,primary,House of Delegates,R,20,"Russell Hoover, Jr.",Totals,810,1
2000,primary,House of Delegates,R,20,"Russell Hoover, Jr.",Boone,141,
2000,primary,House of Delegates,R,20,"Russell Hoover, Jr.",Lincoln,486,
2000,primary,House of Delegates,R,20,"Russell Hoover, Jr.",Logan,183,
2000,primary,House of Delegates,D,21,Howard Hendricks,Totals,840,
2000,primary,House of Delegates,D,21,Howard Hendricks,Boone,840,
2000,primary,House of Delegates,D,21,Earnie Kuhn,Totals,1763,1
2000,primary,House of Delegates,D,21,Earnie Kuhn,Boone,1763,
2000,primary,House of Delegates,D,21,"Robert ""Bob"" Mullett",Totals,838,
2000,primary,House of Delegates,D,21,"Robert ""Bob"" Mullett",Boone,838,
2000,primary,House of Delegates,D,21,Will Thompson,Totals,949,
2000,primary,House of Delegates,D,21,Will Thompson,Boone,949,
2000,primary,House of Delegates,D,22,Cathy Ann Patton,Totals,2141,
2000,primary,House of Delegates,D,22,Cathy Ann Patton,McDowell,2141,
2000,primary,House of Delegates,D,22,Tony J. Romeo,Totals,1812,
2000,primary,House of Delegates,D,22,Tony J. Romeo,McDowell,1812,
2000,primary,House of Delegates,D,22,"Lacy Wright, Jr.",Totals,3133,1
2000,primary,House of Delegates,D,22,"Lacy Wright, Jr.",McDowell,3133,
2000,primary,House of Delegates,D,22,Emily W. Yeager,Totals,2542,1
2000,primary,House of Delegates,D,22,Emily W. Yeager,McDowell,2542,
2000,primary,House of Delegates,D,23,Richard Browning,Totals,3663,1
2000,primary,House of Delegates,D,23,Richard Browning,Mercer,603,
2000,primary,House of Delegates,D,23,Richard Browning,Wyoming,3060,
2000,primary,House of Delegates,D,23,Eileen Schlager,Totals,2309,
2000,primary,House of Delegates,D,23,Eileen Schlager,Mercer,178,
2000,primary,House of Delegates,D,23,Eileen Schlager,Wyoming,2131,
2000,primary,House of Delegates,D,23,W. Richard Staton,Totals,3112,1
2000,primary,House of Delegates,D,23,W. Richard Staton,Mercer,598,
2000,primary,House of Delegates,D,23,W. Richard Staton,Wyoming,2514,
2000,primary,House of Delegates,D,24,Eustace Frederick,Totals,1635,1
2000,primary,House of Delegates,D,24,Eustace Frederick,Mercer,1635,
2000,primary,House of Delegates,D,24,Phil Hancock,Totals,931,
2000,primary,House of Delegates,D,24,Phil Hancock,Mercer,931,
2000,primary,House of Delegates,R,24,Dick Mitchem,Totals,564,1
2000,primary,House of Delegates,R,24,Dick Mitchem,Mercer,564,
2000,primary,House of Delegates,D,25,Timothy D. Boggess,Totals,1766,
2000,primary,House of Delegates,D,25,Timothy D. Boggess,Mercer,1766,
2000,primary,House of Delegates,D,25,Richard D. Flanigan,Totals,3443,1
2000,primary,House of Delegates,D,25,Richard D. Flanigan,Mercer,3443,
2000,primary,House of Delegates,D,25,Mark Wills,Totals,3952,1
2000,primary,House of Delegates,D,25,Mark Wills,Mercer,3952,
2000,primary,House of Delegates,R,25,Paul M. Canterbury,Totals,1216,1
2000,primary,House of Delegates,R,25,Paul M. Canterbury,Mercer,1216,
2000,primary,House of Delegates,D,26,Mary Pearl Compton,Totals,2541,1
2000,primary,House of Delegates,D,26,Mary Pearl Compton,Monroe,1802,
2000,primary,House of Delegates,D,26,Mary Pearl Compton,Summers,739,
2000,primary,House of Delegates,D,27,Robert S. Kiss,Totals,6746,1
2000,primary,House of Delegates,D,27,Robert S. Kiss,Raleigh,5735,
2000,primary,House of Delegates,D,27,Robert S. Kiss,Summers,1011,
2000,primary,House of Delegates,D,27,Frank R. Lavender,Totals,4489,
2000,primary,House of Delegates,D,27,Frank R. Lavender,Raleigh,4186,
2000,primary,House of Delegates,D,27,Frank R. Lavender,Summers,303,
2000,primary,House of Delegates,D,27,Virginia Mahan Green,Totals,4514,1
2000,primary,House of Delegates,D,27,Virginia Mahan Green,Raleigh,3333,
2000,primary,House of Delegates,D,27,Virginia Mahan Green,Summers,1181,
2000,primary,House of Delegates,D,27,"Warren R McGraw, II",Totals,6410,1
2000,primary,House of Delegates,D,27,"Warren R McGraw, II",Raleigh,5523,
2000,primary,House of Delegates,D,27,"Warren R McGraw, II",Summers,887,
2000,primary,House of Delegates,D,27,Larry K. Meador,Totals,3166,
2000,primary,House of Delegates,D,27,Larry K. Meador,Raleigh,1817,
2000,primary,House of Delegates,D,27,Larry K. Meador,Summers,1349,
2000,primary,House of Delegates,D,27,Robert P. Pullman,Totals,4722,
2000,primary,House of Delegates,D,27,Robert P. Pullman,Raleigh,4296,
2000,primary,House of Delegates,D,27,Robert P. Pullman,Summers,426,
2000,primary,House of Delegates,D,27,Arnold W. Ryan,Totals,3904,
2000,primary,House of Delegates,D,27,Arnold W. Ryan,Raleigh,2902,
2000,primary,House of Delegates,D,27,Arnold W. Ryan,Summers,1002,
2000,primary,House of Delegates,D,27,Sally Susman,Totals,7813,1
2000,primary,House of Delegates,D,27,Sally Susman,Raleigh,6716,
2000,primary,House of Delegates,D,27,Sally Susman,Summers,1097,
2000,primary,House of Delegates,D,27,Ron Thompson,Totals,6887,1
2000,primary,House of Delegates,D,27,Ron Thompson,Raleigh,5717,
2000,primary,House of Delegates,D,27,Ron Thompson,Summers,1170,
2000,primary,House of Delegates,R,27,Philip L. Stevens,Totals,16928,1
2000,primary,House of Delegates,R,27,Philip L. Stevens,Raleigh,15024,
2000,primary,House of Delegates,R,27,Philip L. Stevens,Summers,1904,
2000,primary,House of Delegates,D,28,Thomas W. Campbell,Totals,2578,1
2000,primary,House of Delegates,D,28,Thomas W. Campbell,Greenbrier,2578,
2000,primary,House of Delegates,D,28,"James ""Jim"" Gerl",Totals,1043,
2000,primary,House of Delegates,D,28,"James ""Jim"" Gerl",Greenbrier,1043,
2000,primary,House of Delegates,D,28,Christian M. Giggenbach,Totals,1099,
2000,primary,House of Delegates,D,28,Christian M. Giggenbach,Greenbrier,1099,
2000,primary,House of Delegates,D,28,Steve Hunter,Totals,1885,1
2000,primary,House of Delegates,D,28,Steve Hunter,Greenbrier,1885,
2000,primary,House of Delegates,D,28,Barry Keadle,Totals,1409,
2000,primary,House of Delegates,D,28,Barry Keadle,Greenbrier,1409,
2000,primary,House of Delegates,D,28,Dale McCutcheon,Totals,703,
2000,primary,House of Delegates,D,28,Dale McCutcheon,Greenbrier,703,
2000,primary,House of Delegates,D,28,Tommy D. Scarles,Totals,1337,
2000,primary,House of Delegates,D,28,Tommy D. Scarles,Greenbrier,1337,
2000,primary,House of Delegates,R,28,Ray Canterbury,Totals,1170,1
2000,primary,House of Delegates,R,28,Ray Canterbury,Greenbrier,1170,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Totals,1546,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Fayette,1498,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Greenbrier,4,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Kanawha,23,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Nicholas,12,
2000,primary,House of Delegates,D,29,Harold D. Bragg,Raleigh,9,
2000,primary,House of Delegates,D,29,Libby Campbell,Totals,2656,
2000,primary,House of Delegates,D,29,Libby Campbell,Fayette,2488,
2000,primary,House of Delegates,D,29,Libby Campbell,Greenbrier,22,
2000,primary,House of Delegates,D,29,Libby Campbell,Kanawha,54,
2000,primary,House of Delegates,D,29,Libby Campbell,Nicholas,68,
2000,primary,House of Delegates,D,29,Libby Campbell,Raleigh,24,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Totals,913,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Fayette,874,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Greenbrier,9,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Kanawha,17,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Nicholas,4,
2000,primary,House of Delegates,D,29,"Donald Carrico, Jr.",Raleigh,9,
2000,primary,House of Delegates,D,29,Britton Elkins,Totals,1091,
2000,primary,House of Delegates,D,29,Britton Elkins,Fayette,1056,
2000,primary,House of Delegates,D,29,Britton Elkins,Greenbrier,8,
2000,primary,House of Delegates,D,29,Britton Elkins,Kanawha,8,
2000,primary,House of Delegates,D,29,Britton Elkins,Nicholas,13,
2000,primary,House of Delegates,D,29,Britton Elkins,Raleigh,6,
2000,primary,House of Delegates,D,29,Larry Johnson,Totals,2252,
2000,primary,House of Delegates,D,29,Larry Johnson,Fayette,2148,
2000,primary,House of Delegates,D,29,Larry Johnson,Greenbrier,4,
2000,primary,House of Delegates,D,29,Larry Johnson,Kanawha,43,
2000,primary,House of Delegates,D,29,Larry Johnson,Nicholas,48,
2000,primary,House of Delegates,D,29,Larry Johnson,Raleigh,9,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Totals,1257,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Fayette,1234,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Greenbrier,3,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Kanawha,8,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Nicholas,9,
2000,primary,House of Delegates,D,29,Donald Dean Lockett,Raleigh,3,
2000,primary,House of Delegates,D,29,Tom Louisos,Totals,4039,1
2000,primary,House of Delegates,D,29,Tom Louisos,Fayette,3952,
2000,primary,House of Delegates,D,29,Tom Louisos,Greenbrier,12,
2000,primary,House of Delegates,D,29,Tom Louisos,Kanawha,40,
2000,primary,House of Delegates,D,29,Tom Louisos,Nicholas,24,
2000,primary,House of Delegates,D,29,Tom Louisos,Raleigh,11,
2000,primary,House of Delegates,D,29,David G. Perry,Totals,2695,1
2000,primary,House of Delegates,D,29,David G. Perry,Fayette,2649,
2000,primary,House of Delegates,D,29,David G. Perry,Greenbrier,2,
2000,primary,House of Delegates,D,29,David G. Perry,Kanawha,17,
2000,primary,House of Delegates,D,29,David G. Perry,Nicholas,17,
2000,primary,House of Delegates,D,29,David G. Perry,Raleigh,10,
2000,primary,House of Delegates,D,29,John Pino,Totals,4097,1
2000,primary,House of Delegates,D,29,John Pino,Fayette,3955,
2000,primary,House of Delegates,D,29,John Pino,Greenbrier,5,
2000,primary,House of Delegates,D,29,John Pino,Kanawha,83,
2000,primary,House of Delegates,D,29,John Pino,Nicholas,32,
2000,primary,House of Delegates,D,29,John Pino,Raleigh,22,
