year,election,office,party,candidate,county,votes,winner
2000,primary,Governor,R,Joseph Oliverio,Cabell,327,
2000,primary,Governor,R,Joseph Oliverio,Calhoun,25,
2000,primary,Governor,R,Joseph Oliverio,Clay,46,
2000,primary,Governor,R,Joseph Oliverio,Doddridge,206,
2000,primary,Governor,R,Joseph Oliverio,Fayette,140,
2000,primary,Governor,R,Joseph Oliverio,Gilmer,70,
2000,primary,Governor,R,Joseph Oliverio,Grant,169,
2000,primary,Governor,R,Joseph Oliverio,Greenbrier,112,
2000,primary,Governor,R,Joseph Oliverio,Hampshire,34,
2000,primary,Governor,R,Joseph Oliverio,Hancock,125,
2000,primary,Governor,R,Joseph Oliverio,Hardy,22,
2000,primary,Governor,R,Joseph Oliverio,Harrison,603,
2000,primary,Governor,R,Joseph Oliverio,Jackson,227,
2000,primary,Governor,R,Joseph Oliverio,Jefferson,100,
2000,primary,Governor,R,Joseph Oliverio,Kanawha,"2,026",
2000,primary,Governor,R,Joseph Oliverio,Lewis,306,
2000,primary,Governor,R,Joseph Oliverio,Lincoln,31,
2000,primary,Governor,R,Joseph Oliverio,Logan,23,
2000,primary,Governor,R,Joseph Oliverio,Marion,550,
2000,primary,Governor,R,Joseph Oliverio,Marshall,191,
2000,primary,Governor,R,Joseph Oliverio,Mason,139,
2000,primary,Governor,R,Joseph Oliverio,McDowell,7,
2000,primary,Governor,R,Joseph Oliverio,Mercer,216,
2000,primary,Governor,R,Joseph Oliverio,Mineral,151,
2000,primary,Governor,R,Joseph Oliverio,Mingo,13,
2000,primary,Governor,R,Joseph Oliverio,Monongalia,734,
2000,primary,Governor,R,Joseph Oliverio,Monroe,27,
2000,primary,Governor,R,Joseph Oliverio,Morgan,77,
2000,primary,Governor,R,Joseph Oliverio,Nicholas,122,
2000,primary,Governor,R,Joseph Oliverio,Ohio,386,
2000,primary,Governor,R,Joseph Oliverio,Pendleton,19,
2000,primary,Governor,R,Joseph Oliverio,Pleasants,64,
2000,primary,Governor,R,Joseph Oliverio,Pocahontas,84,
2000,primary,Governor,R,Joseph Oliverio,Preston,681,
2000,primary,Governor,R,Joseph Oliverio,Putnam,504,
2000,primary,Governor,R,Joseph Oliverio,Raleigh,300,
2000,primary,Governor,R,Joseph Oliverio,Randolph,117,
2000,primary,Governor,R,Joseph Oliverio,Ritchie,171,
2000,primary,Governor,R,Joseph Oliverio,Roane,112,
2000,primary,Governor,R,Joseph Oliverio,Summers,39,
2000,primary,Governor,R,Joseph Oliverio,Taylor,196,
2000,primary,Governor,R,Joseph Oliverio,Tucker,102,
2000,primary,Governor,R,Joseph Oliverio,Tyler,91,
2000,primary,Governor,R,Joseph Oliverio,Upshur,466,
2000,primary,Governor,R,Joseph Oliverio,Wayne,115,
2000,primary,Governor,R,Joseph Oliverio,Webster,22,
2000,primary,Governor,R,Joseph Oliverio,Wetzel,68,
2000,primary,Governor,R,Joseph Oliverio,Wirt,37,
2000,primary,Governor,R,Joseph Oliverio,Wood,395,
2000,primary,Governor,R,Joseph Oliverio,Wyoming,48,
2000,primary,Governor,R,Joseph Oliverio,Totals,"11,590",
2000,primary,Governor,R,Cecil H. Underwood,Barbour,"1,174",
2000,primary,Governor,R,Cecil H. Underwood,Berkeley,"3,090",
2000,primary,Governor,R,Cecil H. Underwood,Boone,474,
2000,primary,Governor,R,Cecil H. Underwood,Braxton,448,
2000,primary,Governor,R,Cecil H. Underwood,Brooke,834,
2000,primary,Governor,R,Cecil H. Underwood,Cabell,"5,248",
2000,primary,Governor,R,Cecil H. Underwood,Calhoun,361,
2000,primary,Governor,R,Cecil H. Underwood,Clay,387,
2000,primary,Governor,R,Cecil H. Underwood,Doddridge,"1,087",
2000,primary,Governor,R,Cecil H. Underwood,Fayette,840,
2000,primary,Governor,R,Cecil H. Underwood,Gilmer,345,
2000,primary,Governor,R,Cecil H. Underwood,Grant,"2,180",
2000,primary,Governor,R,Cecil H. Underwood,Greenbrier,"1,164",
2000,primary,Governor,R,Cecil H. Underwood,Hampshire,734,
2000,primary,Governor,R,Cecil H. Underwood,Hancock,"1,377",
2000,primary,Governor,R,Cecil H. Underwood,Hardy,481,
2000,primary,Governor,R,Cecil H. Underwood,Harrison,"2,780",
2000,primary,Governor,R,Cecil H. Underwood,Jackson,"2,753",
2000,primary,Governor,R,Cecil H. Underwood,Jefferson,"1,278",
2000,primary,Governor,R,Cecil H. Underwood,Kanawha,"10,105",
2000,primary,Governor,R,Cecil H. Underwood,Lewis,"1,014",
2000,primary,Governor,R,Cecil H. Underwood,Lincoln,678,
2000,primary,Governor,R,Cecil H. Underwood,Logan,276,
2000,primary,Governor,R,Cecil H. Underwood,Marion,"2,140",
2000,primary,Governor,R,Cecil H. Underwood,Marshall,"2,128",
2000,primary,Governor,R,Cecil H. Underwood,Mason,"2,543",
2000,primary,Governor,R,Cecil H. Underwood,McDowell,255,
2000,primary,Governor,R,Cecil H. Underwood,Mercer,"1,819",
2000,primary,Governor,R,Cecil H. Underwood,Mineral,"2,079",
2000,primary,Governor,R,Cecil H. Underwood,Mingo,328,
2000,primary,Governor,R,Cecil H. Underwood,Monongalia,"2,532",
2000,primary,Governor,R,Cecil H. Underwood,Monroe,836,
2000,primary,Governor,R,Cecil H. Underwood,Morgan,"1,439",
2000,primary,Governor,R,Cecil H. Underwood,Nicholas,828,
2000,primary,Governor,R,Cecil H. Underwood,Ohio,"3,310",
2000,primary,Governor,R,Cecil H. Underwood,Pendleton,519,
2000,primary,Governor,R,Cecil H. Underwood,Pleasants,722,
2000,primary,Governor,R,Cecil H. Underwood,Pocahontas,629,
2000,primary,Governor,R,Cecil H. Underwood,Preston,"2,689",
2000,primary,Governor,R,Cecil H. Underwood,Putnam,"3,309",
2000,primary,Governor,R,Cecil H. Underwood,Raleigh,"1,728",
2000,primary,Governor,R,Cecil H. Underwood,Randolph,855,
2000,primary,Governor,R,Cecil H. Underwood,Ritchie,"1,447",
2000,primary,Governor,R,Cecil H. Underwood,Roane,"1,249",
2000,primary,Governor,R,Cecil H. Underwood,Summers,388,
2000,primary,Governor,R,Cecil H. Underwood,Taylor,892,
2000,primary,Governor,R,Cecil H. Underwood,Tucker,576,
2000,primary,Governor,R,Cecil H. Underwood,Tyler,"1,615",
2000,primary,Governor,R,Cecil H. Underwood,Upshur,"2,088",
2000,primary,Governor,R,Cecil H. Underwood,Wayne,"1,775",
2000,primary,Governor,R,Cecil H. Underwood,Webster,141,
2000,primary,Governor,R,Cecil H. Underwood,Wetzel,790,
2000,primary,Governor,R,Cecil H. Underwood,Wirt,526,
2000,primary,Governor,R,Cecil H. Underwood,Wood,"5,996",
2000,primary,Governor,R,Cecil H. Underwood,Wyoming,631,
2000,primary,Governor,R,Cecil H. Underwood,Totals,"87,910",1
2000,primary,Governor,Libertarian,Bob Myers,Barbour,5,
2000,primary,Governor,Libertarian,Bob Myers,Berkeley,3,
2000,primary,Governor,Libertarian,Bob Myers,Boone,1,
2000,primary,Governor,Libertarian,Bob Myers,Braxton,5,
2000,primary,Governor,Libertarian,Bob Myers,Brooke,0,
2000,primary,Governor,Libertarian,Bob Myers,Cabell,11,
2000,primary,Governor,Libertarian,Bob Myers,Calhoun,0,
2000,primary,Governor,Libertarian,Bob Myers,Clay,2,
2000,primary,Governor,Libertarian,Bob Myers,Doddridge,3,
2000,primary,Governor,Libertarian,Bob Myers,Fayette,2,
2000,primary,Governor,Libertarian,Bob Myers,Gilmer,0,
2000,primary,Governor,Libertarian,Bob Myers,Grant,2,
2000,primary,Governor,Libertarian,Bob Myers,Greenbrier,6,
2000,primary,Governor,Libertarian,Bob Myers,Hampshire,0,
2000,primary,Governor,Libertarian,Bob Myers,Hancock,4,
2000,primary,Governor,Libertarian,Bob Myers,Hardy,0,
2000,primary,Governor,Libertarian,Bob Myers,Harrison,21,
2000,primary,Governor,Libertarian,Bob Myers,Jackson,2,
2000,primary,Governor,Libertarian,Bob Myers,Jefferson,10,
2000,primary,Governor,Libertarian,Bob Myers,Kanawha,31,
2000,primary,Governor,Libertarian,Bob Myers,Lewis,4,
2000,primary,Governor,Libertarian,Bob Myers,Lincoln,3,
2000,primary,Governor,Libertarian,Bob Myers,Logan,5,
2000,primary,Governor,Libertarian,Bob Myers,Marion,24,
2000,primary,Governor,Libertarian,Bob Myers,Marshall,7,
2000,primary,Governor,Libertarian,Bob Myers,Mason,5,
2000,primary,Governor,Libertarian,Bob Myers,McDowell,1,
2000,primary,Governor,Libertarian,Bob Myers,Mercer,5,
2000,primary,Governor,Libertarian,Bob Myers,Mineral,3,
2000,primary,Governor,Libertarian,Bob Myers,Mingo,0,
2000,primary,Governor,Libertarian,Bob Myers,Monongalia,29,
2000,primary,Governor,Libertarian,Bob Myers,Monroe,1,
2000,primary,Governor,Libertarian,Bob Myers,Morgan,1,
2000,primary,Governor,Libertarian,Bob Myers,Nicholas,0,
2000,primary,Governor,Libertarian,Bob Myers,Ohio,2,
2000,primary,Governor,Libertarian,Bob Myers,Pendleton,1,
2000,primary,Governor,Libertarian,Bob Myers,Pleasants,0,
2000,primary,Governor,Libertarian,Bob Myers,Pocahontas,4,
2000,primary,Governor,Libertarian,Bob Myers,Preston,9,
2000,primary,Governor,Libertarian,Bob Myers,Putnam,3,
2000,primary,Governor,Libertarian,Bob Myers,Raleigh,12,
2000,primary,Governor,Libertarian,Bob Myers,Randolph,9,
2000,primary,Governor,Libertarian,Bob Myers,Ritchie,0,
2000,primary,Governor,Libertarian,Bob Myers,Roane,0,
2000,primary,Governor,Libertarian,Bob Myers,Summers,0,
2000,primary,Governor,Libertarian,Bob Myers,Taylor,1,
2000,primary,Governor,Libertarian,Bob Myers,Tucker,0,
2000,primary,Governor,Libertarian,Bob Myers,Tyler,3,
2000,primary,Governor,Libertarian,Bob Myers,Upshur,3,
2000,primary,Governor,Libertarian,Bob Myers,Wayne,2,
2000,primary,Governor,Libertarian,Bob Myers,Webster,1,
2000,primary,Governor,Libertarian,Bob Myers,Wetzel,3,
2000,primary,Governor,Libertarian,Bob Myers,Wirt,1,
2000,primary,Governor,Libertarian,Bob Myers,Wood,9,
2000,primary,Governor,Libertarian,Bob Myers,Wyoming,6,
2000,primary,Governor,Libertarian,Bob Myers,Totals,265,1
