year,election,office,party,candidate,county,votes,winner
2000,general,Secretary of State,Libertarian,Poochie Myers,Pendleton,113,
2000,general,Secretary of State,Libertarian,Poochie Myers,Pleasants,158,
2000,general,Secretary of State,Libertarian,Poochie Myers,Pocahontas,352,
2000,general,Secretary of State,Libertarian,Poochie Myers,Preston,1028,
2000,general,Secretary of State,Libertarian,Poochie Myers,Putnam,2181,
2000,general,Secretary of State,Libertarian,Poochie Myers,Raleigh,2046,
2000,general,Secretary of State,Libertarian,Poochie Myers,Randolph,811,
2000,general,Secretary of State,Libertarian,Poochie Myers,Ritchie,371,
2000,general,Secretary of State,Libertarian,Poochie Myers,Roane,546,
2000,general,Secretary of State,Libertarian,Poochie Myers,Summers,424,
2000,general,Secretary of State,Libertarian,Poochie Myers,Taylor,375,
2000,general,Secretary of State,Libertarian,Poochie Myers,Tucker,289,
2000,general,Secretary of State,Libertarian,Poochie Myers,Tyler,388,
2000,general,Secretary of State,Libertarian,Poochie Myers,Upshur,664,
2000,general,Secretary of State,Libertarian,Poochie Myers,Wayne,763,
2000,general,Secretary of State,Libertarian,Poochie Myers,Webster,299,
2000,general,Secretary of State,Libertarian,Poochie Myers,Wetzel,402,
2000,general,Secretary of State,Libertarian,Poochie Myers,Wirt,124,
2000,general,Secretary of State,Libertarian,Poochie Myers,Wood,3440,
2000,general,Secretary of State,Libertarian,Poochie Myers,Wyoming,163,
