year,election,office,party,candidate,county,votes,winner
1958,primary,Secretary of State,DEM,George Baker,Raleigh,651,
1958,primary,Secretary of State,DEM,George Baker,Randolph,733,
1958,primary,Secretary of State,DEM,George Baker,Ritchie,100,
1958,primary,Secretary of State,DEM,George Baker,Roane,67,
1958,primary,Secretary of State,DEM,George Baker,Summers,147,
1958,primary,Secretary of State,DEM,George Baker,Taylor,468,
1958,primary,Secretary of State,DEM,George Baker,Tucker,324,
1958,primary,Secretary of State,DEM,George Baker,Tyler,63,
1958,primary,Secretary of State,DEM,George Baker,Upshur,109,
1958,primary,Secretary of State,DEM,George Baker,Wayne,613,
1958,primary,Secretary of State,DEM,George Baker,Webster,211,
1958,primary,Secretary of State,DEM,George Baker,Wetzel,238,
1958,primary,Secretary of State,DEM,George Baker,Wirt,68,
1958,primary,Secretary of State,DEM,George Baker,Wood,499,
1958,primary,Secretary of State,DEM,George Baker,Wyoming,429,
1958,primary,Secretary of State,DEM,George Baker,Totals,42130,
1958,primary,Secretary of State,DEM,Joe Burdett,Barbour,219,
1958,primary,Secretary of State,DEM,Joe Burdett,Berkeley,2969,
1958,primary,Secretary of State,DEM,Joe Burdett,Boone,1587,
1958,primary,Secretary of State,DEM,Joe Burdett,Braxton,642,
1958,primary,Secretary of State,DEM,Joe Burdett,Brooke,303,
1958,primary,Secretary of State,DEM,Joe Burdett,Cabell,167,
1958,primary,Secretary of State,DEM,Joe Burdett,Calhoun,992,
1958,primary,Secretary of State,DEM,Joe Burdett,Clay,306,
1958,primary,Secretary of State,DEM,Joe Burdett,Doddridge,106,
1958,primary,Secretary of State,DEM,Joe Burdett,Fayette,316,
1958,primary,Secretary of State,DEM,Joe Burdett,Gilmer,211,
1958,primary,Secretary of State,DEM,Joe Burdett,Grant,1081,
1958,primary,Secretary of State,DEM,Joe Burdett,Greenbrier,3361,
1958,primary,Secretary of State,DEM,Joe Burdett,Hampshire,1956,
1958,primary,Secretary of State,DEM,Joe Burdett,Hancock,183,
1958,primary,Secretary of State,DEM,Joe Burdett,Hardy,642,
1958,primary,Secretary of State,DEM,Joe Burdett,Harrison,1010,
1958,primary,Secretary of State,DEM,Joe Burdett,Jackson,398,
1958,primary,Secretary of State,DEM,Joe Burdett,Jefferson,420,
1958,primary,Secretary of State,DEM,Joe Burdett,Kanawha,142,
1958,primary,Secretary of State,DEM,Joe Burdett,Lewis,138,
1958,primary,Secretary of State,DEM,Joe Burdett,Lincoln,1561,
1958,primary,Secretary of State,DEM,Joe Burdett,Logan,244,
1958,primary,Secretary of State,DEM,Joe Burdett,Marion,566,
1958,primary,Secretary of State,DEM,Joe Burdett,Marshall,253,
1958,primary,Secretary of State,DEM,Joe Burdett,Mason,1533,
1958,primary,Secretary of State,DEM,Joe Burdett,McDowell,1511,
1958,primary,Secretary of State,DEM,Joe Burdett,Mercer,64620,
1958,primary,Secretary of State,DEM,Joe Burdett,Mineral,219,
1958,primary,Secretary of State,DEM,Joe Burdett,Mingo,2969,
1958,primary,Secretary of State,DEM,Joe Burdett,Monongalia,1587,
1958,primary,Secretary of State,DEM,Joe Burdett,Monroe,642,
1958,primary,Secretary of State,DEM,Joe Burdett,Morgan,303,
1958,primary,Secretary of State,DEM,Joe Burdett,Nicholas,167,
1958,primary,Secretary of State,DEM,Joe Burdett,Ohio,992,
1958,primary,Secretary of State,DEM,Joe Burdett,Pendleton,306,
1958,primary,Secretary of State,DEM,Joe Burdett,Pleasants,106,
1958,primary,Secretary of State,DEM,Joe Burdett,Pocahontas,316,
1958,primary,Secretary of State,DEM,Joe Burdett,Preston,211,
1958,primary,Secretary of State,DEM,Joe Burdett,Putnam,1081,
1958,primary,Secretary of State,DEM,Joe Burdett,Raleigh,3361,
1958,primary,Secretary of State,DEM,Joe Burdett,Randolph,1956,
1958,primary,Secretary of State,DEM,Joe Burdett,Ritchie,183,
1958,primary,Secretary of State,DEM,Joe Burdett,Roane,642,
1958,primary,Secretary of State,DEM,Joe Burdett,Summers,1010,
1958,primary,Secretary of State,DEM,Joe Burdett,Taylor,398,
1958,primary,Secretary of State,DEM,Joe Burdett,Tucker,420,
1958,primary,Secretary of State,DEM,Joe Burdett,Tyler,142,
1958,primary,Secretary of State,DEM,Joe Burdett,Upshur,138,
1958,primary,Secretary of State,DEM,Joe Burdett,Wayne,1561,
1958,primary,Secretary of State,DEM,Joe Burdett,Webster,244,
1958,primary,Secretary of State,DEM,Joe Burdett,Wetzel,566,
1958,primary,Secretary of State,DEM,Joe Burdett,Wirt,253,
1958,primary,Secretary of State,DEM,Joe Burdett,Wood,1533,
1958,primary,Secretary of State,DEM,Joe Burdett,Wyoming,1511,
1958,primary,Secretary of State,DEM,Joe Burdett,Totals,110254,TRUE
1958,primary,Secretary of State,DEM,Sam Chilton,Barbour,101,
1958,primary,Secretary of State,DEM,Sam Chilton,Berkeley,1269,
1958,primary,Secretary of State,DEM,Sam Chilton,Boone,580,
1958,primary,Secretary of State,DEM,Sam Chilton,Braxton,164,
1958,primary,Secretary of State,DEM,Sam Chilton,Brooke,23,
1958,primary,Secretary of State,DEM,Sam Chilton,Cabell,353,
1958,primary,Secretary of State,DEM,Sam Chilton,Calhoun,469,
1958,primary,Secretary of State,DEM,Sam Chilton,Clay,123,
1958,primary,Secretary of State,DEM,Sam Chilton,Doddridge,32,
1958,primary,Secretary of State,DEM,Sam Chilton,Fayette,156,
1958,primary,Secretary of State,DEM,Sam Chilton,Gilmer,73,
1958,primary,Secretary of State,DEM,Sam Chilton,Grant,686,
1958,primary,Secretary of State,DEM,Sam Chilton,Greenbrier,2230,
1958,primary,Secretary of State,DEM,Sam Chilton,Hampshire,325,
1958,primary,Secretary of State,DEM,Sam Chilton,Hancock,73,
1958,primary,Secretary of State,DEM,Sam Chilton,Hardy,333,
1958,primary,Secretary of State,DEM,Sam Chilton,Harrison,470,
1958,primary,Secretary of State,DEM,Sam Chilton,Jackson,84,
1958,primary,Secretary of State,DEM,Sam Chilton,Jefferson,106,
1958,primary,Secretary of State,DEM,Sam Chilton,Kanawha,37,
1958,primary,Secretary of State,DEM,Sam Chilton,Lewis,89,
1958,primary,Secretary of State,DEM,Sam Chilton,Lincoln,1002,
1958,primary,Secretary of State,DEM,Sam Chilton,Logan,358,
1958,primary,Secretary of State,DEM,Sam Chilton,Marion,106,
1958,primary,Secretary of State,DEM,Sam Chilton,Marshall,118,
1958,primary,Secretary of State,DEM,Sam Chilton,Mason,758,
1958,primary,Secretary of State,DEM,Sam Chilton,McDowell,1113,
1958,primary,Secretary of State,DEM,Sam Chilton,Mercer,32507,
1958,primary,Secretary of State,DEM,Sam Chilton,Mineral,101,
1958,primary,Secretary of State,DEM,Sam Chilton,Mingo,1269,
1958,primary,Secretary of State,DEM,Sam Chilton,Monongalia,580,
1958,primary,Secretary of State,DEM,Sam Chilton,Monroe,164,
1958,primary,Secretary of State,DEM,Sam Chilton,Morgan,23,
1958,primary,Secretary of State,DEM,Sam Chilton,Nicholas,353,
1958,primary,Secretary of State,DEM,Sam Chilton,Ohio,469,
1958,primary,Secretary of State,DEM,Sam Chilton,Pendleton,123,
1958,primary,Secretary of State,DEM,Sam Chilton,Pleasants,32,
1958,primary,Secretary of State,DEM,Sam Chilton,Pocahontas,156,
1958,primary,Secretary of State,DEM,Sam Chilton,Preston,73,
1958,primary,Secretary of State,DEM,Sam Chilton,Putnam,686,
1958,primary,Secretary of State,DEM,Sam Chilton,Raleigh,2230,
1958,primary,Secretary of State,DEM,Sam Chilton,Randolph,325,
1958,primary,Secretary of State,DEM,Sam Chilton,Ritchie,73,
1958,primary,Secretary of State,DEM,Sam Chilton,Roane,333,
1958,primary,Secretary of State,DEM,Sam Chilton,Summers,470,
1958,primary,Secretary of State,DEM,Sam Chilton,Taylor,84,
1958,primary,Secretary of State,DEM,Sam Chilton,Tucker,106,
1958,primary,Secretary of State,DEM,Sam Chilton,Tyler,37,
1958,primary,Secretary of State,DEM,Sam Chilton,Upshur,89,
1958,primary,Secretary of State,DEM,Sam Chilton,Wayne,1002,
1958,primary,Secretary of State,DEM,Sam Chilton,Webster,358,
1958,primary,Secretary of State,DEM,Sam Chilton,Wetzel,106,
1958,primary,Secretary of State,DEM,Sam Chilton,Wirt,118,
1958,primary,Secretary of State,DEM,Sam Chilton,Wood,758,
1958,primary,Secretary of State,DEM,Sam Chilton,Wyoming,1113,
1958,primary,Secretary of State,DEM,Sam Chilton,Totals,54969,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Barbour,69,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Berkeley,196,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Boone,483,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Braxton,40,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Brooke,49,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Cabell,144,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Calhoun,617,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Clay,72,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Doddridge,397,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Fayette,43,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Gilmer,64,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Grant,73,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Greenbrier,713,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Hampshire,177,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Hancock,282,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Hardy,60,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Harrison,124,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Jackson,50,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Jefferson,88,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Kanawha,172,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Lewis,45,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Lincoln,356,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Logan,140,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Marion,225,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Marshall,94,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Mason,1748,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,McDowell,378,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Mercer,13132,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Mineral,69,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Mingo,196,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Monongalia,483,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Monroe,40,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Morgan,49,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Nicholas,144,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Ohio,617,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Pendleton,72,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Pleasants,397,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Pocahontas,43,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Preston,64,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Putnam,73,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Raleigh,713,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Randolph,177,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Ritchie,282,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Roane,60,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Summers,124,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Taylor,50,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Tucker,88,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Tyler,172,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Upshur,45,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Wayne,356,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Webster,140,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Wetzel,225,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Wirt,94,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Wood,1748,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Wyoming,378,
1958,primary,Secretary of State,DEM,Dr. Earl Hahn,Totals,26930,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Barbour,26,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Berkeley,210,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Boone,164,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Braxton,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Brooke,10,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Cabell,110,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Calhoun,170,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Clay,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Doddridge,10,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Fayette,27,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Gilmer,37,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Grant,161,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Greenbrier,731,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Hampshire,72,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Hancock,24,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Hardy,55,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Harrison,135,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Jackson,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Jefferson,57,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Kanawha,17,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Lewis,27,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Lincoln,354,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Logan,231,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Marion,57,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Marshall,17,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Mason,140,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,McDowell,393,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Mercer,9823,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Mineral,26,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Mingo,210,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Monongalia,164,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Monroe,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Morgan,10,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Nicholas,110,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Ohio,170,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Pendleton,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Pleasants,10,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Pocahontas,27,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Preston,37,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Putnam,161,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Raleigh,731,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Randolph,72,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Ritchie,24,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Roane,55,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Summers,135,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Taylor,38,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Tucker,57,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Tyler,17,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Upshur,27,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Wayne,354,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Webster,231,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Wetzel,57,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Wirt,17,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Wood,140,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Wyoming,393,
1958,primary,Secretary of State,DEM,James Whitcomb Loop,Totals,16521,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Barbour,1454,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Berkeley,1238,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Boone,740,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Braxton,858,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Brooke,713,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Cabell,4965,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Calhoun,598,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Clay,1107,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Doddridge,938,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Fayette,1602,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Gilmer,528,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Grant,735,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Greenbrier,951,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Hampshire,417,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Hancock,1247,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Hardy,313,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Harrison,3918,
1958,primary,Secretary of State,REP,Helen (Mrs. Rush D.) Holt,Jackson,1895,
