year,election,office,party,district,candidate,county,votes,winner
1958,primary,U.S. House,REP,1,"Arch A. Moore, Jr.",Taylor,1371,
1958,primary,U.S. House,REP,1,"Arch A. Moore, Jr.",Wetzel,620,
1958,primary,U.S. House,REP,1,"Arch A. Moore, Jr.",Totals,14233,TRUE
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Barbour,1854,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Berkeley,2825,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Grant,238,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Hampshire,1919,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Hardy,1905,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Jefferson,1548,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Mineral,1019,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Monongalia,6368,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Morgan,572,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Pendleton,1058,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Pocahontas,1093,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Preston,986,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Randolph,4195,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Tucker,1329,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Webster,2418,
1958,primary,U.S. House,DEM,2,Harley O. Staggers,Totals,29327,TRUE
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Barbour,857,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Berkeley,1351,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Grant,461,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Hampshire,294,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Hardy,204,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Jefferson,255,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Mineral,985,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Monongalia,2176,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Morgan,1185,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Pendleton,213,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Pocahontas,306,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Preston,1456,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Randolph,361,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Tucker,294,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Webster,246,
1958,primary,U.S. House,REP,2,Dr. Ward W. Keesecker,Totals,10644,TRUE
1958,primary,U.S. House,REP,2,Ray Orndorff,Barbour,547,
1958,primary,U.S. House,REP,2,Ray Orndorff,Berkeley,89,
1958,primary,U.S. House,REP,2,Ray Orndorff,Grant,246,
1958,primary,U.S. House,REP,2,Ray Orndorff,Hampshire,102,
1958,primary,U.S. House,REP,2,Ray Orndorff,Hardy,97,
1958,primary,U.S. House,REP,2,Ray Orndorff,Jefferson,49,
1958,primary,U.S. House,REP,2,Ray Orndorff,Mineral,333,
1958,primary,U.S. House,REP,2,Ray Orndorff,Monongalia,1104,
1958,primary,U.S. House,REP,2,Ray Orndorff,Morgan,117,
1958,primary,U.S. House,REP,2,Ray Orndorff,Pendleton,81,
1958,primary,U.S. House,REP,2,Ray Orndorff,Pocahontas,390,
1958,primary,U.S. House,REP,2,Ray Orndorff,Preston,812,
1958,primary,U.S. House,REP,2,Ray Orndorff,Randolph,332,
1958,primary,U.S. House,REP,2,Ray Orndorff,Tucker,250,
1958,primary,U.S. House,REP,2,Ray Orndorff,Webster,244,
1958,primary,U.S. House,REP,2,Ray Orndorff,Totals,4793,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Braxton,2351,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Calhoun,1290,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Clay,1708,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Doddridge,435,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Fayette,9699,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Gilmer,1372,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Harrison,8664,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Lewis,1882,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Nicholas,3337,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Ritchie,769,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Upshur,814,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Wirt,613,
1958,primary,U.S. House,DEM,3,Cleveland M. Bailey,Totals,32934,TRUE
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Braxton,645,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Calhoun,444,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Clay,974,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Doddridge,891,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Fayette,1563,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Gilmer,387,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Harrison,4179,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Lewis,1898,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Nicholas,714,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Ritchie,1583,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Upshur,2102,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Wirt,434,
1958,primary,U.S. House,REP,3,Rex Keith Bumgardner,Totals,15814,TRUE
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Cabell,4069,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Jackson,352,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Lincoln,1722,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Mason,440,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Pleasants,59,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Putnam,997,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Roane,379,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Tyler,55,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Wayne,2294,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Wood,729,
1958,primary,U.S. House,DEM,4,Thomas W. Harvey,Totals,11096,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Cabell,4712,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Jackson,550,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Lincoln,897,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Mason,974,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Pleasants,295,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Putnam,1230,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Roane,458,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Tyler,280,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Wayne,2422,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Wood,1130,
1958,primary,U.S. House,DEM,4,Dr. Ken Hechler,Totals,12948,TRUE
1958,primary,U.S. House,DEM,4,William L. Jacobs,Cabell,883,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Jackson,371,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Lincoln,144,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Mason,303,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Pleasants,252,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Putnam,296,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Roane,482,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Tyler,199,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Wayne,464,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Wood,3968,
1958,primary,U.S. House,DEM,4,William L. Jacobs,Totals,7362,
1958,primary,U.S. House,REP,4,Will E. Neal,Cabell,4372,
1958,primary,U.S. House,REP,4,Will E. Neal,Jackson,1408,
1958,primary,U.S. House,REP,4,Will E. Neal,Lincoln,1026,
1958,primary,U.S. House,REP,4,Will E. Neal,Mason,1874,
1958,primary,U.S. House,REP,4,Will E. Neal,Pleasants,279,
1958,primary,U.S. House,REP,4,Will E. Neal,Putnam,1138,
1958,primary,U.S. House,REP,4,Will E. Neal,Roane,1104,
1958,primary,U.S. House,REP,4,Will E. Neal,Tyler,861,
1958,primary,U.S. House,REP,4,Will E. Neal,Wayne,1170,
1958,primary,U.S. House,REP,4,Will E. Neal,Wood,3314,
1958,primary,U.S. House,REP,4,Will E. Neal,Totals,16546,TRUE
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Cabell,1527,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Jackson,694,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Lincoln,499,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Mason,864,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Pleasants,82,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Putnam,361,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Roane,546,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Tyler,329,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Wayne,762,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Wood,1283,
1958,primary,U.S. House,REP,4,Clyde B. Pinson,Totals,6947,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Greenbrier,3803,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Mercer,6363,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Mingo,6456,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Monroe,1362,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,McDowell,11151,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Summers,2711,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Wyoming,5623,
1958,primary,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Totals,37469,TRUE
1958,primary,U.S. House,DEM,6,Mrs. Erland H. Hedrick,Boone,878,
1958,primary,U.S. House,DEM,6,Mrs. Erland H. Hedrick,Kanawha,2765,
1958,primary,U.S. House,DEM,6,Mrs. Erland H. Hedrick,Logan,1540,
1958,primary,U.S. House,DEM,6,Mrs. Erland H. Hedrick,Raleigh,2371,
1958,primary,U.S. House,DEM,6,Mrs. Erland H. Hedrick,Totals,7554,TRUE
1958,primary,U.S. House,DEM,6,"John M. Slack, Jr.",Boone,3378,
1958,primary,U.S. House,DEM,6,"John M. Slack, Jr.",Kanawha,18737,
1958,primary,U.S. House,DEM,6,"John M. Slack, Jr.",Logan,6173,
1958,primary,U.S. House,DEM,6,"John M. Slack, Jr.",Raleigh,2477,
1958,primary,U.S. House,DEM,6,"John M. Slack, Jr.",Totals,30765,
1958,primary,U.S. House,DEM,6,Anthony J. Sparacino,Boone,275,
1958,primary,U.S. House,DEM,6,Anthony J. Sparacino,Kanawha,1867,
1958,primary,U.S. House,DEM,6,Anthony J. Sparacino,Logan,1177,
1958,primary,U.S. House,DEM,6,Anthony J. Sparacino,Raleigh,6415,
1958,primary,U.S. House,DEM,6,Anthony J. Sparacino,Totals,9734,
1958,primary,U.S. House,REP,6,F. O’Dair Duff,Boone,693,
1958,primary,U.S. House,REP,6,F. O’Dair Duff,Kanawha,10090,
1958,primary,U.S. House,REP,6,F. O’Dair Duff,Logan,1456,
1958,primary,U.S. House,REP,6,F. O’Dair Duff,Raleigh,2490,
1958,primary,U.S. House,REP,6,F. O’Dair Duff,Totals,14729,TRUE
