year,election,office,party,candidate,county,votes,winner
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Fayette,10175,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Gilmer,1245,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Grant,215,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Greenbrier,4183,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Hampshire,900,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Hancock,3639,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Hardy,883,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Harrison,13315,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Jackson,1123,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Jefferson,1749,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Kanawha,28621,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Lewis,2195,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Lincoln,1274,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Logan,5190,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Marion,11082,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Marshall,2830,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Mason,1442,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Mercer,7198,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Mineral,1008,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Mingo,3217,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Monongalia,6272,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Monroe,1322,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Morgan,392,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,McDowell,7016,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Nicholas,2458,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Ohio,6805,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Pendleton,720,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Pleasants,696,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Pocahontas,1296,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Preston,1467,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Putnam,1560,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Raleigh,10017,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Randolph,4704,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Ritchie,784,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Roane,1400,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Summers,1948,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Taylor,1943,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Tucker,1115,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Tyler,466,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Upshur,1000,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Wayne,2451,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Webster,1989,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Wetzel,2495,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Wirt,550,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Wood,6565,
1952,primary,Judge of the Supreme Court of Appeals,DEM,Frank C. Haymond,Wyoming,3486,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Totals,173043,TRUE
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Barbour,1618,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Berkeley,1775,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Boone,2686,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Braxton,1812,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Brooke,2710,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Cabell,3066,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Calhoun,790,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Clay,1273,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Doddridge,340,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Fayette,10607,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Gilmer,871,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Grant,181,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Greenbrier,3938,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Hampshire,748,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Hancock,2951,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Hardy,740,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Harrison,8428,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Jackson,1148,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Jefferson,1551,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Kanawha,29319,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Lewis,1453,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Lincoln,1921,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Logan,6783,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Marion,6495,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Marshall,2169,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Mason,1837,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Mercer,7162,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Mineral,767,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Mingo,4001,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Monongalia,4602,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Monroe,1266,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Morgan,361,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,McDowell,7624,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Nicholas,2100,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Ohio,5248,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Pendleton,565,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Pleasants,577,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Pocahontas,1152,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Preston,981,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Putnam,1876,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Raleigh,9693,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Randolph,3227,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Ritchie,589,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Roane,1213,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Summers,2092,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Taylor,1262,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Tucker,838,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Tyler,361,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Upshur,655,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Wayne,4711,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Webster,1503,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Wetzel,1643,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Wirt,487,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Wood,5575,
1952,primary,Judge of the Supreme Court of Appeals,DEM,W.T. Lovins,Wyoming,3702,
