year,election,office,party,candidate,county,votes,winner
1952,primary,Governor,REP,John T. Copenhaver,Taylor,513,
1952,primary,Governor,REP,John T. Copenhaver,Tucker,58,
1952,primary,Governor,REP,John T. Copenhaver,Tyler,493,
1952,primary,Governor,REP,John T. Copenhaver,Upshur,504,
1952,primary,Governor,REP,John T. Copenhaver,Wayne,1329,
1952,primary,Governor,REP,John T. Copenhaver,Webster,118,
1952,primary,Governor,REP,John T. Copenhaver,Wetzel,238,
1952,primary,Governor,REP,John T. Copenhaver,Wirt,355,
1952,primary,Governor,REP,John T. Copenhaver,Wood,2403,
1952,primary,Governor,REP,John T. Copenhaver,Wyoming,589,
1952,primary,Governor,REP,Rush D. Holt,Totals,108369,
1952,primary,Governor,REP,Rush D. Holt,Barbour,2318,
1952,primary,Governor,REP,Rush D. Holt,Berkeley,1884,
1952,primary,Governor,REP,Rush D. Holt,Boone,395,
1952,primary,Governor,REP,Rush D. Holt,Braxton,1039,
1952,primary,Governor,REP,Rush D. Holt,Brooke,2107,
1952,primary,Governor,REP,Rush D. Holt,Cabell,3529,
1952,primary,Governor,REP,Rush D. Holt,Calhoun,483,
1952,primary,Governor,REP,Rush D. Holt,Clay,347,
1952,primary,Governor,REP,Rush D. Holt,Doddridge,1624,
1952,primary,Governor,REP,Rush D. Holt,Fayette,1258,
1952,primary,Governor,REP,Rush D. Holt,Gilmer,616,
1952,primary,Governor,REP,Rush D. Holt,Grant,1495,
1952,primary,Governor,REP,Rush D. Holt,Greenbrier,1189,
1952,primary,Governor,REP,Rush D. Holt,Hampshire,383,
1952,primary,Governor,REP,Rush D. Holt,Hancock,3592,
1952,primary,Governor,REP,Rush D. Holt,Hardy,257,
1952,primary,Governor,REP,Rush D. Holt,Harrison,8760,
1952,primary,Governor,REP,Rush D. Holt,Jackson,1715,
1952,primary,Governor,REP,Rush D. Holt,Jefferson,512,
1952,primary,Governor,REP,Rush D. Holt,Kanawha,5638,
1952,primary,Governor,REP,Rush D. Holt,Lewis,3802,
1952,primary,Governor,REP,Rush D. Holt,Lincoln,591,
1952,primary,Governor,REP,Rush D. Holt,Logan,1314,
1952,primary,Governor,REP,Rush D. Holt,Marion,3796,
1952,primary,Governor,REP,Rush D. Holt,Marshall,3359,
1952,primary,Governor,REP,Rush D. Holt,Mason,1836,
1952,primary,Governor,REP,Rush D. Holt,Mercer,2677,
1952,primary,Governor,REP,Rush D. Holt,Mineral,2229,
1952,primary,Governor,REP,Rush D. Holt,Mingo,748,
1952,primary,Governor,REP,Rush D. Holt,Monongalia,4290,
1952,primary,Governor,REP,Rush D. Holt,Monroe,478,
1952,primary,Governor,REP,Rush D. Holt,Morgan,1470,
1952,primary,Governor,REP,Rush D. Holt,McDowell,2411,
1952,primary,Governor,REP,Rush D. Holt,Nicholas,772,
1952,primary,Governor,REP,Rush D. Holt,Ohio,7826,
1952,primary,Governor,REP,Rush D. Holt,Pendleton,793,
1952,primary,Governor,REP,Rush D. Holt,Pleasants,549,
1952,primary,Governor,REP,Rush D. Holt,Pocahontas,728,
1952,primary,Governor,REP,Rush D. Holt,Preston,4135,
1952,primary,Governor,REP,Rush D. Holt,Putnam,624,
1952,primary,Governor,REP,Rush D. Holt,Raleigh,1586,
1952,primary,Governor,REP,Rush D. Holt,Randolph,1356,
1952,primary,Governor,REP,Rush D. Holt,Ritchie,1909,
1952,primary,Governor,REP,Rush D. Holt,Roane,1245,
1952,primary,Governor,REP,Rush D. Holt,Summers,287,
1952,primary,Governor,REP,Rush D. Holt,Taylor,1791,
1952,primary,Governor,REP,Rush D. Holt,Tucker,1031,
1952,primary,Governor,REP,Rush D. Holt,Tyler,1790,
1952,primary,Governor,REP,Rush D. Holt,Upshur,2875,
1952,primary,Governor,REP,Rush D. Holt,Wayne,939,
1952,primary,Governor,REP,Rush D. Holt,Webster,620,
1952,primary,Governor,REP,Rush D. Holt,Wetzel,1445,
1952,primary,Governor,REP,Rush D. Holt,Wirt,436,
1952,primary,Governor,REP,Rush D. Holt,Wood,6340,
1952,primary,Governor,REP,Rush D. Holt,Wyoming,1150,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Totals,36351,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Barbour,246,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Berkeley,297,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Boone,447,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Braxton,141,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Brooke,291,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Cabell,3231,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Calhoun,136,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Clay,119,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Doddridge,184,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Fayette,1236,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Gilmer,63,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Grant,130,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Greenbrier,676,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Hampshire,35,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Hancock,520,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Hardy,23,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Harrison,1308,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Jackson,332,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Jefferson,90,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Kanawha,3738,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Lewis,196,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Lincoln,216,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Logan,739,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Marion,1332,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Marshall,775,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Mason,356,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Mercer,1060,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Mineral,281,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Mingo,495,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Monongalia,1226,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Monroe,745,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Morgan,114,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,McDowell,1428,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Nicholas,320,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Ohio,1709,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Pendleton,40,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Pleasants,193,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Pocahontas,248,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Preston,447,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Putnam,304,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Raleigh,4314,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Randolph,242,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Ritchie,462,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Roane,225,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Summers,775,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Taylor,248,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Tucker,203,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Tyler,129,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Upshur,692,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Wayne,406,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Webster,55,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Wetzel,145,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Wirt,97,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Wood,1775,
1952,primary,Governor,REP,(Judge) J. W. Maxwell,Wyoming,1116,
1952,primary,Governor,REP,Melvin C. Muntzing,Totals,12740,
1952,primary,Governor,REP,Melvin C. Muntzing,Barbour,216,
1952,primary,Governor,REP,Melvin C. Muntzing,Berkeley,4,
1952,primary,Governor,REP,Melvin C. Muntzing,Boone,40,
1952,primary,Governor,REP,Melvin C. Muntzing,Braxton,46,
1952,primary,Governor,REP,Melvin C. Muntzing,Brooke,311,
1952,primary,Governor,REP,Melvin C. Muntzing,Cabell,440,
1952,primary,Governor,REP,Melvin C. Muntzing,Calhoun,27,
1952,primary,Governor,REP,Melvin C. Muntzing,Clay,15,
1952,primary,Governor,REP,Melvin C. Muntzing,Doddridge,81,
1952,primary,Governor,REP,Melvin C. Muntzing,Fayette,122,
1952,primary,Governor,REP,Melvin C. Muntzing,Gilmer,31,
1952,primary,Governor,REP,Melvin C. Muntzing,Grant,1034,
1952,primary,Governor,REP,Melvin C. Muntzing,Greenbrier,42,
1952,primary,Governor,REP,Melvin C. Muntzing,Hampshire,42,
1952,primary,Governor,REP,Melvin C. Muntzing,Hancock,455,
1952,primary,Governor,REP,Melvin C. Muntzing,Hardy,142,
1952,primary,Governor,REP,Melvin C. Muntzing,Harrison,1575,
1952,primary,Governor,REP,Melvin C. Muntzing,Jackson,80,
1952,primary,Governor,REP,Melvin C. Muntzing,Jefferson,72,
1952,primary,Governor,REP,Melvin C. Muntzing,Kanawha,561,
1952,primary,Governor,REP,Melvin C. Muntzing,Lewis,40,
1952,primary,Governor,REP,Melvin C. Muntzing,Lincoln,35,
1952,primary,Governor,REP,Melvin C. Muntzing,Logan,78,
1952,primary,Governor,REP,Melvin C. Muntzing,Marion,799,
1952,primary,Governor,REP,Melvin C. Muntzing,Marshall,379,
1952,primary,Governor,REP,Melvin C. Muntzing,Mason,61,
1952,primary,Governor,REP,Melvin C. Muntzing,Mercer,189,
1952,primary,Governor,REP,Melvin C. Muntzing,Mineral,308,
1952,primary,Governor,REP,Melvin C. Muntzing,Mingo,150,
1952,primary,Governor,REP,Melvin C. Muntzing,Monongalia,892,
1952,primary,Governor,REP,Melvin C. Muntzing,Monroe,46,
1952,primary,Governor,REP,Melvin C. Muntzing,Morgan,178,
1952,primary,Governor,REP,Melvin C. Muntzing,McDowell,167,
1952,primary,Governor,REP,Melvin C. Muntzing,Nicholas,38,
1952,primary,Governor,REP,Melvin C. Muntzing,Ohio,1378,
1952,primary,Governor,REP,Melvin C. Muntzing,Pendleton,164,
1952,primary,Governor,REP,Melvin C. Muntzing,Pleasants,47,
1952,primary,Governor,REP,Melvin C. Muntzing,Pocahontas,82,
1952,primary,Governor,REP,Melvin C. Muntzing,Preston,458,
1952,primary,Governor,REP,Melvin C. Muntzing,Putnam,24,
1952,primary,Governor,REP,Melvin C. Muntzing,Raleigh,111,
1952,primary,Governor,REP,Melvin C. Muntzing,Randolph,114,
1952,primary,Governor,REP,Melvin C. Muntzing,Ritchie,198,
1952,primary,Governor,REP,Melvin C. Muntzing,Roane,35,
1952,primary,Governor,REP,Melvin C. Muntzing,Summers,24,
1952,primary,Governor,REP,Melvin C. Muntzing,Taylor,239,
1952,primary,Governor,REP,Melvin C. Muntzing,Tucker,104,
1952,primary,Governor,REP,Melvin C. Muntzing,Tyler,93,
1952,primary,Governor,REP,Melvin C. Muntzing,Upshur,182,
1952,primary,Governor,REP,Melvin C. Muntzing,Wayne,76,
1952,primary,Governor,REP,Melvin C. Muntzing,Webster,28,
1952,primary,Governor,REP,Melvin C. Muntzing,Wetzel,122,
1952,primary,Governor,REP,Melvin C. Muntzing,Wirt,18,
1952,primary,Governor,REP,Melvin C. Muntzing,Wood,495,
1952,primary,Governor,REP,Melvin C. Muntzing,Wyoming,52,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Totals,101081,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Barbour,332,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Berkeley,334,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Boone,4140,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Braxton,315,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Brooke,1259,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Cabell,3096,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Calhoun,312,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Clay,319,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Doddridge,37,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Fayette,8666,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Gilmer,163,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Grant,58,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Greenbrier,2089,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Hampshire,94,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Hancock,837,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Hardy,77,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Harrison,4997,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Jackson,140,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Jefferson,149,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Kanawha,15965,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Lewis,210,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Lincoln,745,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Logan,9018,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Marion,3701,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Marshall,897,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Mason,232,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Mercer,5570,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Mineral,191,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Mingo,4915,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Monongalia,1290,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Monroe,327,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Morgan,34,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,McDowell,5737,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Nicholas,1206,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Ohio,1814,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Pendleton,121,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Pleasants,77,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Pocahontas,140,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Preston,258,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Putnam,940,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Raleigh,10462,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Randolph,847,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Ritchie,83,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Roane,174,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Summers,1542,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Taylor,224,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Tucker,188,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Tyler,49,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Upshur,194,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Wayne,1185,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Webster,1149,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Wetzel,398,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Wirt,84,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Wood,1666,
1952,primary,Governor,DEM,Dr. E. H. Hedrick,Wyoming,2034,
1952,primary,Governor,DEM,Cyrus S. Kump,Totals,91088,
1952,primary,Governor,DEM,Cyrus S. Kump,Barbour,1536,
1952,primary,Governor,DEM,Cyrus S. Kump,Berkeley,913,
1952,primary,Governor,DEM,Cyrus S. Kump,Boone,803,
1952,primary,Governor,DEM,Cyrus S. Kump,Braxton,2160,
1952,primary,Governor,DEM,Cyrus S. Kump,Brooke,722,
1952,primary,Governor,DEM,Cyrus S. Kump,Cabell,5214,
1952,primary,Governor,DEM,Cyrus S. Kump,Calhoun,798,
1952,primary,Governor,DEM,Cyrus S. Kump,Clay,790,
1952,primary,Governor,DEM,Cyrus S. Kump,Doddridge,473,
1952,primary,Governor,DEM,Cyrus S. Kump,Fayette,2973,
1952,primary,Governor,DEM,Cyrus S. Kump,Gilmer,1433,
1952,primary,Governor,DEM,Cyrus S. Kump,Grant,154,
1952,primary,Governor,DEM,Cyrus S. Kump,Greenbrier,3286,
1952,primary,Governor,DEM,Cyrus S. Kump,Hampshire,1507,
1952,primary,Governor,DEM,Cyrus S. Kump,Hancock,1077,
1952,primary,Governor,DEM,Cyrus S. Kump,Hardy,1026,
1952,primary,Governor,DEM,Cyrus S. Kump,Harrison,6619,
1952,primary,Governor,DEM,Cyrus S. Kump,Jackson,903,
1952,primary,Governor,DEM,Cyrus S. Kump,Jefferson,1219,
1952,primary,Governor,DEM,Cyrus S. Kump,Kanawha,12904,
1952,primary,Governor,DEM,Cyrus S. Kump,Lewis,1889,
1952,primary,Governor,DEM,Cyrus S. Kump,Lincoln,428,
1952,primary,Governor,DEM,Cyrus S. Kump,Logan,2564,
1952,primary,Governor,DEM,Cyrus S. Kump,Marion,2890,
1952,primary,Governor,DEM,Cyrus S. Kump,Marshall,1239,
1952,primary,Governor,DEM,Cyrus S. Kump,Mason,447,
1952,primary,Governor,DEM,Cyrus S. Kump,Mercer,2978,
1952,primary,Governor,DEM,Cyrus S. Kump,Mineral,620,
1952,primary,Governor,DEM,Cyrus S. Kump,Mingo,1264,
1952,primary,Governor,DEM,Cyrus S. Kump,Monongalia,1281,
1952,primary,Governor,DEM,Cyrus S. Kump,Monroe,895,
1952,primary,Governor,DEM,Cyrus S. Kump,Morgan,148,
1952,primary,Governor,DEM,Cyrus S. Kump,McDowell,2217,
1952,primary,Governor,DEM,Cyrus S. Kump,Nicholas,1610,
1952,primary,Governor,DEM,Cyrus S. Kump,Ohio,1260,
1952,primary,Governor,DEM,Cyrus S. Kump,Pendleton,674,
1952,primary,Governor,DEM,Cyrus S. Kump,Pleasants,277,
1952,primary,Governor,DEM,Cyrus S. Kump,Pocahontas,1225,
1952,primary,Governor,DEM,Cyrus S. Kump,Preston,585,
1952,primary,Governor,DEM,Cyrus S. Kump,Putnam,849,
1952,primary,Governor,DEM,Cyrus S. Kump,Raleigh,1410,
1952,primary,Governor,DEM,Cyrus S. Kump,Randolph,5223,
1952,primary,Governor,DEM,Cyrus S. Kump,Ritchie,383,
1952,primary,Governor,DEM,Cyrus S. Kump,Roane,886,
1952,primary,Governor,DEM,Cyrus S. Kump,Summers,1282,
1952,primary,Governor,DEM,Cyrus S. Kump,Taylor,857,
1952,primary,Governor,DEM,Cyrus S. Kump,Tucker,1025,
1952,primary,Governor,DEM,Cyrus S. Kump,Tyler,195,
1952,primary,Governor,DEM,Cyrus S. Kump,Upshur,801,
1952,primary,Governor,DEM,Cyrus S. Kump,Wayne,1425,
1952,primary,Governor,DEM,Cyrus S. Kump,Webster,1144,
1952,primary,Governor,DEM,Cyrus S. Kump,Wetzel,948,
1952,primary,Governor,DEM,Cyrus S. Kump,Wirt,207,
1952,primary,Governor,DEM,Cyrus S. Kump,Wood,2563,
1952,primary,Governor,DEM,Cyrus S. Kump,Wyoming,889,
1952,primary,Governor,DEM,William C. Marland,Totals,140688,TRUE
1952,primary,Governor,DEM,William C. Marland,Barbour,1357,
1952,primary,Governor,DEM,William C. Marland,Berkeley,2193,
1952,primary,Governor,DEM,William C. Marland,Boone,2480,
1952,primary,Governor,DEM,William C. Marland,Braxton,1273,
1952,primary,Governor,DEM,William C. Marland,Brooke,2015,
1952,primary,Governor,DEM,William C. Marland,Cabell,5899,
1952,primary,Governor,DEM,William C. Marland,Calhoun,1149,
1952,primary,Governor,DEM,William C. Marland,Clay,1383,
1952,primary,Governor,DEM,William C. Marland,Doddridge,275,
1952,primary,Governor,DEM,William C. Marland,Fayette,5453,
1952,primary,Governor,DEM,William C. Marland,Gilmer,699,
1952,primary,Governor,DEM,William C. Marland,Grant,181,
1952,primary,Governor,DEM,William C. Marland,Greenbrier,1620,
1952,primary,Governor,DEM,William C. Marland,Hampshire,608,
1952,primary,Governor,DEM,William C. Marland,Hancock,3001,
1952,primary,Governor,DEM,William C. Marland,Hardy,1014,
1952,primary,Governor,DEM,William C. Marland,Harrison,5815,
1952,primary,Governor,DEM,William C. Marland,Jackson,925,
1952,primary,Governor,DEM,William C. Marland,Jefferson,1865,
1952,primary,Governor,DEM,William C. Marland,Kanawha,16295,
1952,primary,Governor,DEM,William C. Marland,Lewis,697,
1952,primary,Governor,DEM,William C. Marland,Lincoln,1892,
1952,primary,Governor,DEM,William C. Marland,Logan,4666,
1952,primary,Governor,DEM,William C. Marland,Marion,7031,
1952,primary,Governor,DEM,William C. Marland,Marshall,2482,
1952,primary,Governor,DEM,William C. Marland,Mason,2119,
1952,primary,Governor,DEM,William C. Marland,Mercer,5010,
1952,primary,Governor,DEM,William C. Marland,Mineral,998,
1952,primary,Governor,DEM,William C. Marland,Mingo,4593,
1952,primary,Governor,DEM,William C. Marland,Monongalia,6094,
1952,primary,Governor,DEM,William C. Marland,Monroe,629,
1952,primary,Governor,DEM,William C. Marland,Morgan,636,
1952,primary,Governor,DEM,William C. Marland,McDowell,8976,
1952,primary,Governor,DEM,William C. Marland,Nicholas,1478,
1952,primary,Governor,DEM,William C. Marland,Ohio,6468,
1952,primary,Governor,DEM,William C. Marland,Pendleton,535,
1952,primary,Governor,DEM,William C. Marland,Pleasants,605,
1952,primary,Governor,DEM,William C. Marland,Pocahontas,677,
1952,primary,Governor,DEM,William C. Marland,Preston,1207,
1952,primary,Governor,DEM,William C. Marland,Putnam,1268,
1952,primary,Governor,DEM,William C. Marland,Raleigh,2255,
1952,primary,Governor,DEM,William C. Marland,Randolph,1253,
1952,primary,Governor,DEM,William C. Marland,Ritchie,691,
1952,primary,Governor,DEM,William C. Marland,Roane,1315,
1952,primary,Governor,DEM,William C. Marland,Summers,1246,
1952,primary,Governor,DEM,William C. Marland,Taylor,1312,
1952,primary,Governor,DEM,William C. Marland,Tucker,521,
1952,primary,Governor,DEM,William C. Marland,Tyler,371,
1952,primary,Governor,DEM,William C. Marland,Upshur,538,
1952,primary,Governor,DEM,William C. Marland,Wayne,4238,
1952,primary,Governor,DEM,William C. Marland,Webster,1287,
1952,primary,Governor,DEM,William C. Marland,Wetzel,2216,
1952,primary,Governor,DEM,William C. Marland,Wirt,581,
1952,primary,Governor,DEM,William C. Marland,Wood,5161,
1952,primary,Governor,DEM,William C. Marland,Wyoming,4142,
1952,primary,Governor,DEM,Everett Ray Shafer,Totals,14754,
1952,primary,Governor,DEM,Everett Ray Shafer,Barbour,52,
1952,primary,Governor,DEM,Everett Ray Shafer,Berkeley,90,
1952,primary,Governor,DEM,Everett Ray Shafer,Boone,73,
1952,primary,Governor,DEM,Everett Ray Shafer,Braxton,69,
1952,primary,Governor,DEM,Everett Ray Shafer,Brooke,409,
1952,primary,Governor,DEM,Everett Ray Shafer,Cabell,169,
1952,primary,Governor,DEM,Everett Ray Shafer,Calhoun,44,
1952,primary,Governor,DEM,Everett Ray Shafer,Clay,28,
1952,primary,Governor,DEM,Everett Ray Shafer,Doddridge,22,
1952,primary,Governor,DEM,Everett Ray Shafer,Fayette,1059,
1952,primary,Governor,DEM,Everett Ray Shafer,Gilmer,61,
1952,primary,Governor,DEM,Everett Ray Shafer,Grant,6,
1952,primary,Governor,DEM,Everett Ray Shafer,Greenbrier,881,
1952,primary,Governor,DEM,Everett Ray Shafer,Hampshire,24,
1952,primary,Governor,DEM,Everett Ray Shafer,Hancock,557,
1952,primary,Governor,DEM,Everett Ray Shafer,Hardy,25,
1952,primary,Governor,DEM,Everett Ray Shafer,Harrison,354,
1952,primary,Governor,DEM,Everett Ray Shafer,Jackson,16,
1952,primary,Governor,DEM,Everett Ray Shafer,Jefferson,64,
1952,primary,Governor,DEM,Everett Ray Shafer,Kanawha,516,
1952,primary,Governor,DEM,Everett Ray Shafer,Lewis,66,
1952,primary,Governor,DEM,Everett Ray Shafer,Lincoln,41,
1952,primary,Governor,DEM,Everett Ray Shafer,Logan,267,
1952,primary,Governor,DEM,Everett Ray Shafer,Marion,377,
1952,primary,Governor,DEM,Everett Ray Shafer,Marshall,243,
1952,primary,Governor,DEM,Everett Ray Shafer,Mason,84,
1952,primary,Governor,DEM,Everett Ray Shafer,Mercer,598,
1952,primary,Governor,DEM,Everett Ray Shafer,Mineral,49,
